feature6,feature3
120.27,122.677777778
117.317647059,120.72117647
118.395294118,120.596363636
121.138181818,122.784242424
123.304,121.037647059
121.625263158,120.984210526
122.198857143,122.76117647
117.984705882,118.864705882
122.562285714,120.529411765
122.676363636,120.162424242
