feature6,feature3
33.667,33.682
33.008,33.601
33.632,33.38
32.914,32.862
33.84,33.026
33.534,33.464
100.0,33.502
33.751,33.289
34.156,33.278
32.683,33.878
33.015,33.634
33.47,32.852
