feature6,feature3
28.2297142857,27.8747058824
27.7458823529,27.9978787879
27.8935294118,27.9503030303
27.9051515152,27.8514705882
27.8111764706,28.3125714286
27.8488235294,28.1694117647
27.6118181818,28.4567647059
27.6837142857,28.3218181818
27.8852941176,27.764375
27.4142857143,27.9378787879
27.645,27.3345714286
,27.5629411765
