feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
21.8984375,21.4971875,21.89375,20.38875,22.3903125,21.6628125,21.7524242424,21.1316666667
21.7648484848,22.13375,21.993125,21.3859375,21.576875,22.1415625,21.809375,21.7578125
22.0746875,21.5384375,21.7684375,21.7890909091,20.9871875,21.1246875,21.709375,22.0227272727
21.796969697,21.6242424242,21.3427272727,22.87875,21.695625,22.0934375,21.92625,22.085625
22.05625,22.470625,,22.0584375,,21.6640625,21.72625,21.4219354839
