feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
33.111,32.863,32.892,32.62,32.886,32.669,32.534,32.421
32.63,32.474,32.242,32.833,32.464,32.936,33.042,36.76
33.013,32.745,32.711,32.646,33.014,32.434,32.651,32.538
32.613,33.308,32.81,32.754,33.147,32.862,32.636,32.561
32.95,,,,32.413,32.85,32.808,32.988
