feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
21.724375,20.9690322581,21.5215625,21.4821875,22.1396774194,21.3371875,21.58,21.6475
22.27875,21.635625,21.0846875,21.8487878788,21.2321875,21.5328125,21.6759375,22.1621875
22.048125,20.8725,21.756969697,21.6354545455,21.4534375,21.4678125,21.8206451613,21.7940625
21.8059375,21.4475757576,22.0965625,21.9484848485,22.0640625,21.71,22.33,21.223125
21.7565625,21.9209677419,,,21.3175,22.2477419355,22.7403125,21.8409090909
