feature10,feature8
24.1533333333,24.2542424242
24.7363636364,25.0396969697
24.9263636364,25.2384848485
24.1828125,23.8139393939
23.9833333333,24.4387878788
24.1127272727,24.0606060606
24.7427272727,24.2584848485
23.6225,24.6024242424
24.58,24.2355882353
,24.6826470588
