feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.423,32.635,32.462,32.745,32.819,32.767,32.61,32.855
32.821,32.901,32.87,32.684,32.584,32.979,32.658,32.918
32.829,32.228,32.569,32.628,32.903,32.703,32.867,33.22
33.106,33.072,32.483,32.806,33.682,32.717,32.775,32.637
32.724,,32.843,,32.649,,32.635,32.717
