feature10,feature8
17.0779411765,15.5595454545
17.0638235294,17.0789393939
17.05671875,16.2987878788
16.2568181818,16.4254285714
17.2445454545,17.228030303
17.3313636364,15.9124242424
15.7437878788,15.9856060606
15.1101470588,15.8677272727
17.0976470588,17.0941176471
15.2512121212,15.9812121212
