feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
0.333196339911,0.331946435854,0.314412874112,0.32316566649,0.328771868548,0.337985714577,0.331090471637,0.337062892602
0.324444260461,0.307715456395,0.318655002366,0.330359324124,0.341808081415,0.313680288302,0.313645703,0.358803829416
0.322360750616,0.316983870519,0.322434957978,0.308866128666,0.34192049578,0.329618734891,0.326113802639,0.334744399753
0.313163582519,0.33090290814,0.31743592785,0.34071767744,0.326689998033,0.312473502525,0.312960918037,0.337289138442
0.323480871557,0.321160308943,0.316446954948,,0.390514514471,0.324924068666,0.3361222446,
