feature6,feature3
21.7865625,22.5446875
21.6059375,22.6921875
21.6124242424,22.165
22.2354054054,22.17
21.8936363636,22.1246875
21.9290625,21.5064516129
22.07125,21.8167741935
22.0484375,22.0090322581
22.004375,21.9227777778
