feature6,feature3
32.93,33.24
32.85,33.233
32.477,33.097
32.535,32.797
33.539,32.575
41.018,39.607
37.455,39.418
100.0,36.85
37.84,37.297
41.277,100.0
37.27,100.0
100.0,41.915
100.0,100.0
100.0,36.481
39.158,36.296
100.0,100.0
42.96,36.026
36.978,38.861
35.845,100.0
35.53,39.722
