feature6,feature3
111.025882353,108.025555556
111.341714286,109.796571428
108.781111111,113.830588235
109.261111111,113.782352941
110.824705882,110.78
111.315428572,112.1375
109.889142857,112.572571428
107.423529412,109.093714286
112.10117647,108.899428572
108.527058824,112.500571428
109.495555556,111.57882353
111.018285714,110.664705882
