feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
33.02,32.484,32.809,32.816,33.224,32.54,32.788,33.017
32.642,33.109,33.015,33.03,33.033,32.614,32.558,35.84
33.065,32.881,33.015,32.629,32.706,32.759,33.119,32.814
32.96,32.717,32.617,32.685,32.837,33.008,33.093,32.507
33.224,32.905,32.81,32.921,33.094,32.83,,32.914
,,32.687,,,,,33.056
,,32.692,,,,,32.596
,,32.807,,,,,32.884
,,32.653,,,,,32.652
,,32.74,,,,,33.135
