feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
15.2746875,14.7227419355,15.7367741935,16.66875,15.4915625,15.3021875,15.60125,16.3321212121
14.78,16.896875,16.765625,16.47296875,15.1578125,16.25609375,16.7739393939,14.87625
16.4733870968,15.0571875,15.92875,15.1440625,15.599375,15.85953125,15.0015625,15.96375
15.0766666667,15.6572727273,15.9321875,16.765,15.6248484848,15.3778125,16.333125,16.50625
15.6838709677,,17.4153125,,,,16.9709375,15.574375
