feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
0.335459005282,0.302972857281,0.339690394225,0.324001688267,0.316762025159,0.312602450512,0.337909304991,0.329968395927
0.317647931338,0.322693628094,0.327728817477,0.328980836733,0.332796337942,0.306176094308,0.304414946234,0.338518195505
0.306676352942,0.326920962336,0.335798953863,0.318124959014,0.333098576888,0.320454307296,0.327673440408,0.349386838856
0.328551492925,0.317154464572,0.322110780059,0.304735155859,0.324782042765,0.315916286201,0.319880740865,0.322466032833
0.32708556768,0.375829785082,0.318105006701,0.30882781958,0.32804653325,,0.328461570558,0.326948028056
