feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.572,33.032,32.536,32.519,32.889,32.879,33.057,32.629
32.792,32.686,32.862,32.745,32.409,32.634,32.688,32.923
32.82,33.021,32.956,32.827,33.212,33.092,32.733,32.716
32.908,32.851,32.645,32.812,33.14,32.835,32.661,32.495
32.897,32.908,,33.013,,,,32.738
