feature6,feature3
22.2008333333,23.72
20.16,19.82
22.002,22.2536363636
22.4736363636,22.2792307692
18.13,21.045
22.0166666667,22.855
23.37,22.646
22.63,23.358
20.2233333333,22.68
,23.64
