feature6,feature3
1.03807870408,0.9347243662
1.14275666498,1.3199449389
0.978415249357,1.08828599327
1.21696546359,3.87741149158
1.09524195326,1.30392859269
1.07991110007,1.1734901733
1.11198814256,0.852752105888
1.14500033568,1.11546472737
2.37591744088,1.09734406947
,1.03491972724
