feature6,feature3
107.875294118,116.158
116.82,111.811428572
114.687804878,111.8175
112.001538462,113.542222222
109.201333333,113.735238095
116.301818182,114.286153846
118.546666667,116.074545454
109.332727273,109.9425
112.716190476,110.925454546
110.666666667,114.893333333
115.72,111.263571428
116.843076923,110.86
