feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.877,32.833,32.692,32.769,32.682,32.865,32.607,32.817
32.77,33.01,33.034,32.978,32.62,32.967,32.512,32.643
32.518,32.963,33.016,32.891,32.926,32.887,32.712,32.912
32.458,33.222,32.27,32.803,32.667,32.999,32.771,33.139
,32.608,,32.23,,32.645,32.435,32.765
