feature11,feature10,feature8
0.34447609064,0.328321388025,0.339953684426
0.343051124941,0.324314168106,0.335754004922
0.308922704964,0.332224567087,0.366917650453
0.309023269944,0.324216745118,0.339278504744
0.333730201324,0.332040243678,0.346542334987
,0.35471890464,0.333950334449
,0.332955939303,0.353389440427
,0.322543493844,0.330915895967
,0.340881885366,0.35454992504
,0.317298861733,0.341118216832
,0.339000010733,
,0.347204377373,
,0.364046619817,
,0.381400346915,
,0.276057375874,
