feature10,feature8
0.363222886027,0.389453267131
0.309416174879,0.387983742097
0.405234567897,0.313662619022
0.382994396283,0.337406740492
0.332307715455,0.317365536405
0.314200865377,0.305545209015
0.381917971272,0.312721938856
0.33378705841,0.388498473542
0.403000336606,0.327573487572
0.319232104547,0.310776329094
