feature6,feature3
32.642,33.117
33.69,33.042
33.216,32.833
32.532,32.821
32.221,33.331
32.96,32.832
32.7,32.627
32.532,33.739
32.619,33.076
32.558,32.939
33.049,33.079
32.635,32.786
33.072,32.607
32.838,33.806
32.609,33.206
32.613,32.82
33.036,33.543
32.816,32.863
32.903,32.65
