feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.884,32.636,33.111,32.816,32.479,32.686,32.615,32.614
32.817,32.71,32.927,38.489,32.636,33.262,32.978,32.611
32.832,32.627,32.891,32.622,33.159,32.704,32.656,32.823
32.179,32.766,32.908,32.944,32.817,32.77,33.123,32.855
32.441,,32.808,33.216,32.478,32.716,32.946,
