feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.468,36.924,32.686,32.818,32.639,32.239,32.823,32.707
32.816,32.408,33.307,32.677,32.739,33.157,32.621,32.725
32.624,32.988,32.532,33.036,32.637,32.426,32.761,32.727
32.493,32.66,32.501,32.714,32.696,32.839,33.178,32.851
32.949,,,32.688,32.633,,,33.008
