feature10,feature8
16.7142424242,14.9996969697
14.8445454545,15.0834848485
14.945,16.7259090909
15.056969697,15.5882352941
16.5912121212,15.8890909091
16.7989393939,15.7631818182
16.5571875,15.8362121212
16.7202941176,15.5172727273
15.863030303,16.1714705882
,17.093030303
