feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
20.5084848485,21.855625,21.5759375,21.4009375,21.9634375,20.8590625,20.8178125,21.889375
20.9346875,22.5759375,21.7065625,22.5571875,21.9090625,21.1871875,22.8215625,21.7224242424
20.633125,22.6075,21.2588571429,21.85625,21.6377419355,22.0265625,22.1703125,21.581875
22.5375,22.538125,20.5865625,21.7559375,21.0559375,22.1684375,21.904375,21.7877419355
21.4,,21.9665625,22.1209375,,21.7790322581,,21.81375
