feature6,feature3
23.6661764706,24.8455882353
24.21,24.2088235294
24.2078378378,23.9302777778
24.6905882353,25.4790909091
24.6251515152,24.1818181818
25.1427272727,25.1093939394
24.5911764706,24.14
24.8538235294,25.1712121212
24.7855882353,24.3652941176
24.4885294118,24.0552941176
