feature10,feature8
24.4366666667,23.5760606061
24.2512121212,24.3948484848
25.2945454545,24.7926470588
24.3172727273,24.8035294118
24.6884848485,23.9963636364
24.7645454545,24.2596969697
24.833030303,24.2145454545
24.2375757576,23.9017647059
24.0645454545,
24.4545454545,
