feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
22.1359375,21.6565625,22.04,22.215,21.415625,22.548125,22.0703125,21.0821875
21.61625,21.810625,22.0540625,21.65125,22.21875,21.7970967742,22.2628125,21.78625
22.0919354839,21.8859375,22.2146875,21.8515151515,21.5971875,21.6003125,21.83375,22.26875
20.7796969697,22.313030303,21.9328125,22.825,21.9240625,22.1725,21.76625,21.9406060606
22.2059375,,21.7696875,,21.9096875,22.2634375,21.2546875,
