feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.749,32.617,32.537,33.275,32.44,32.548,32.835,33.02
32.701,33.629,32.531,32.682,32.937,32.7,32.69,32.823
32.662,32.743,33.03,32.959,32.661,32.871,33.146,32.746
32.729,32.436,32.848,33.026,32.918,32.909,33.021,33.025
32.839,36.83,32.618,32.657,32.565,,33.059,33.103
