feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.801,32.479,32.568,33.035,32.895,32.646,32.808,32.827
32.81,32.854,33.42,32.813,32.719,32.467,32.837,32.902
32.877,33.026,32.816,32.661,32.582,32.5,32.687,32.72
32.455,32.83,32.508,33.107,32.615,32.675,32.449,32.925
32.836,32.812,,,32.924,32.628,32.805,32.953
