feature6,feature3
32.837,32.79
33.161,32.829
33.103,32.859
32.885,32.335
33.01,32.784
32.951,32.918
32.987,32.718
33.147,32.287
33.261,32.634
32.713,33.379
33.262,33.39
33.525,33.373
33.155,34.396
33.568,32.812
33.223,33.438
