feature6,feature3
16.9684375,15.8565277778
17.3475,16.0501515152
16.060625,16.735625
15.7807575758,17.2335483871
17.3087179487,15.684516129
16.2772058824,15.9834375
16.329375,16.3335483871
16.36015625,16.1109677419
16.124516129,17.2232258065
,15.9653030303
