feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
33.074,32.438,32.67,33.011,32.656,33.106,32.632,32.518
33.038,33.226,32.692,32.457,32.722,32.511,32.881,32.508
32.832,33.021,36.883,33.01,32.722,32.43,32.637,32.946
32.53,36.845,32.716,32.806,32.554,32.922,32.892,32.995
,,32.632,32.731,,32.596,,
