feature10,feature8
32.1190909091,33.5105882353
32.0618181818,33.2139393939
32.27,33.3482352941
32.4257575758,31.7545454545
32.5560606061,33.8103030303
32.6827272727,32.3460606061
32.1221212121,32.2248484848
32.6763636364,32.8538235294
32.5805128205,32.6517647059
,32.5506060606
