feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.456,32.846,32.915,35.223,32.641,32.652,32.573,32.826
32.832,32.801,32.923,32.806,32.861,32.946,32.974,32.414
33.033,32.631,32.609,32.617,32.622,32.749,32.743,32.962
32.971,32.841,32.754,32.892,32.938,32.439,32.89,32.444
32.661,36.727,32.836,,32.639,,33.151,
