feature10,feature8
31.6936363636,32.25
31.193125,32.8232352941
32.0384848485,31.9291176471
32.5096969697,34.1882352941
32.8439393939,32.7845454545
33.1471875,32.116875
32.2290909091,31.9739393939
32.9747058824,32.7654545455
32.1293939394,32.7381818182
32.0594117647,31.7290909091
