feature9,feature10,feature8
0.32073041257,0.354143964828,0.27701879484
0.347418362307,0.337360210245,0.300600142737
0.31272450948,0.311904967326,0.334134371406
0.310419286161,0.352961282265,0.320734038385
0.308664825926,0.307754690273,0.333247015369
,0.330983185867,
,0.371076156423,
,0.374553077266,
,0.345021250011,
