feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.699,32.557,32.739,32.419,32.656,32.639,32.463,32.545
32.637,32.959,32.615,32.693,32.646,32.975,32.632,33.858
32.926,32.957,33.588,32.915,32.647,32.719,32.7,36.992
32.75,32.676,32.44,32.639,33.249,32.76,32.766,32.622
32.733,32.846,33.127,,33.027,33.178,33.076,33.095
