feature6,feature3
21.6472413793,21.2927586207
22.4828571429,21.3832142857
22.0262068966,21.4207142857
21.6513793103,21.6621428571
22.3440625,21.1282142857
22.1039285714,22.1321428571
21.4821428571,22.0025
22.148,22.0995
21.0717857143,
21.5737931034,
