feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
21.6821875,21.584375,22.01,21.4634375,22.2784375,21.73625,21.9229032258,22.4484375
22.4039393939,22.495,21.6954054054,21.3034375,21.984375,22.158125,21.38875,21.873125
22.28,21.7178125,21.7228125,21.7596875,24.34,21.61625,22.0075,22.1640625
21.4709375,21.4106451613,21.3660606061,22.1571875,21.5225,21.615483871,22.4134375,21.953125
23.0696774194,,22.1865625,21.6434375,21.903125,21.6653125,,21.95875
