feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.62,32.809,33.092,32.696,33.045,32.334,32.242,32.681
32.818,32.888,37.435,33.035,32.756,32.756,32.699,32.831
32.66,32.707,32.467,32.415,100.0,32.609,32.485,32.885
32.773,32.731,32.43,32.743,32.629,32.476,32.624,32.606
32.491,,32.737,32.683,32.777,33.194,,33.115
