feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.67,32.864,32.666,32.499,35.081,32.736,32.946,32.614
32.741,32.524,32.885,32.852,33.212,32.726,32.483,32.906
32.866,32.871,32.84,32.613,33.009,32.799,32.937,32.511
32.932,32.849,33.163,32.785,32.926,33.162,32.815,32.866
32.819,,33.008,32.535,33.049,32.869,32.808,32.679
,,32.699,,,,33.074,
,,,,,,37.613,
