feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
33.079,32.533,32.733,32.64,32.642,32.698,32.74,32.924
32.486,36.714,32.832,33.218,32.648,32.871,32.606,32.659
32.842,32.643,32.758,33.028,32.615,32.732,32.513,33.168
32.65,33.664,33.233,32.784,32.762,33.319,36.921,32.668
32.614,32.57,32.619,33.034,33.015,32.812,32.705,33.193
32.84,,,32.873,,,,
,,,32.894,,,,
