feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
22.3396875,21.6265625,22.1653125,21.8309677419,21.74875,21.97375,20.9690625,22.1103125
21.809375,21.6658064516,22.2090625,21.226875,21.924375,21.6878125,21.6396875,21.6440625
20.954375,21.3440625,21.4632352941,22.61625,21.9096875,22.19375,22.5464516129,22.1505405405
21.33125,21.5421875,22.6846875,22.1134375,21.621875,21.2765625,21.914375,21.240625
22.18,22.1228125,21.9706060606,,22.6884375,21.3927272727,21.990625,21.6746875
