feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
15.116875,15.240625,15.8471875,14.9902857143,14.5375757576,14.92265625,16.44,14.985
16.83046875,15.6128125,14.7253125,15.7840625,15.858125,14.9128125,15.839516129,15.45171875
15.686875,15.454375,14.94375,16.7665625,15.265625,14.9521875,16.648125,15.4687096774
16.936875,15.2978787879,14.8375,15.1460606061,15.356875,15.098125,15.2543939394,16.524375
14.8965625,16.4810069444,16.6440625,,15.09625,,15.6348484848,
