feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
33.0,32.86,32.962,33.146,32.633,32.706,33.864,32.525
33.24,32.647,32.903,32.655,32.929,32.851,32.722,33.208
32.907,32.81,35.927,32.475,32.726,32.682,32.607,32.854
32.716,33.047,32.883,32.712,32.841,32.464,32.875,32.462
32.636,,32.668,32.634,,32.481,,32.695
