feature10,feature8
15.5206060606,15.5895454545
16.7078787879,16.5992424242
16.7172727273,15.1387878788
15.1146875,15.6024242424
15.5546969697,15.0763636364
15.84375,15.0516176471
16.5893939394,15.4487878788
16.6348484848,15.2625757576
15.9621212121,15.8063636364
,15.1848529412
