feature6,feature3
28.708,27.6908823529
28.6118181818,28.0091176471
27.8432352941,28.2388571429
28.1508823529,28.1915384615
27.9858823529,27.9875757576
28.0944117647,28.475
28.5282352941,28.1651428571
28.353030303,28.3417647059
,28.4276470588
,28.0738235294
