feature6,feature3
22.9347058824,22.5023529412
22.6558823529,22.2114705882
22.5823529412,22.8982352941
22.8461764706,22.4314705882
23.3676470588,22.9176470588
23.1967647059,22.1429411765
22.5505882353,22.8573529412
22.3267647059,22.5994117647
23.1312121212,22.8570588235
22.8214705882,
