feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.604,37.668,32.757,32.815,33.111,32.81,32.922,32.873
32.811,32.881,32.681,32.483,32.653,32.7,32.945,32.706
32.644,32.717,32.694,32.46,32.82,32.936,32.634,32.439
32.715,32.551,32.897,33.174,32.884,32.88,32.34,32.712
32.882,32.733,,32.686,32.861,32.742,32.918,
