feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
21.060625,22.0775,21.6529032258,21.8183870968,22.8061290323,21.4187878788,21.4109375,21.7865625
21.6315151515,22.28125,21.540625,21.6128125,22.356875,21.479375,21.3565625,22.210625
21.69375,21.1659375,21.9264516129,20.89875,22.0296774194,21.1140625,21.7615625,21.255
21.6803125,22.585483871,22.0334375,20.7828125,20.6846875,22.7290625,21.5809375,20.9421212121
22.0153125,,,22.2796875,21.864375,,21.9828125,
