feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.494,32.701,32.48,32.984,32.69,32.991,33.035,32.673
32.684,32.588,32.355,32.89,33.223,32.931,32.879,32.632
32.631,32.664,32.624,32.418,32.842,33.148,33.137,33.642
32.63,33.019,32.831,32.796,32.612,35.142,32.649,32.81
,32.851,32.693,,32.814,32.464,32.56,32.621
