feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
21.541875,21.596875,21.765625,21.3475,22.25875,22.7346875,21.28,22.5575
22.39625,22.3009375,21.5325806452,22.19625,21.8940625,21.6328125,21.873125,22.3046875
21.0496875,22.5159375,21.336875,22.33,22.175,22.09375,22.405483871,22.349375
21.8603225806,21.5171875,21.7690322581,21.603125,21.6516129032,21.9215625,20.97375,21.7946875
22.330625,,22.2615625,21.8370967742,21.264375,22.005,20.9159375,21.240625
