feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
33.069,32.633,33.032,32.645,32.424,32.826,32.749,32.905
33.578,32.724,32.933,32.921,32.937,32.437,33.044,32.887
32.915,33.174,33.209,32.702,32.724,32.68,32.621,32.522
32.962,32.607,42.434,33.135,36.854,32.837,32.632,33.093
33.289,32.513,,32.958,,32.837,32.699,32.573
