feature10,feature7,feature4,feature6,feature11,feature8,feature9,feature3
32.622,32.501,32.808,32.969,32.702,32.919,32.473,32.728
32.511,32.812,32.705,32.085,32.836,32.668,32.699,32.662
32.66,32.534,32.702,32.649,32.424,32.436,32.895,32.828
32.835,,32.912,32.738,32.834,32.96,33.222,32.503
32.824,,,,,33.168,,
