feature6,feature3
22.12875,22.3680645161
22.2135483871,22.0803225806
22.1719354839,22.7629032258
22.44,21.771875
22.06875,22.429375
21.8412903226,21.5221212121
21.7867741935,22.175483871
21.5690322581,22.1841935484
21.4353125,21.9728125
21.87875,
